BAS ID,GEOID for TIGERweb,Name,MTDB Expanded Lsad,Tribe Name,State FIPS,State Abbreviation,County FIPS,County Name,ANSI Code
49902393635,3635,Sault Saint Marie Reservation,Reservation,"Sault Ste. Marie Tribe of Chippewa Indians, Michigan",26,MI,153,Schoolcraft,02419132
49902393635,3635,Sault Saint Marie Reservation,Reservation,"Sault Ste. Marie Tribe of Chippewa Indians, Michigan",26,MI,033,Chippewa,02419132
49902393635,3635,Sault Saint Marie Reservation,Reservation,"Sault Ste. Marie Tribe of Chippewa Indians, Michigan",26,MI,097,Mackinac,02419132
49902393635,3635,Sault Saint Marie Reservation,Reservation,"Sault Ste. Marie Tribe of Chippewa Indians, Michigan",26,MI,003,Alger,02419132
49902393635,3635,Sault Saint Marie Reservation,Reservation,"Sault Ste. Marie Tribe of Chippewa Indians, Michigan",26,MI,103,Marquette,02419132
49902393635,3635,Sault Saint Marie Reservation,Reservation,"Sault Ste. Marie Tribe of Chippewa Indians, Michigan",26,MI,095,Luce,02419132
49902443795,3795,Siletz Reservation,Reservation,Confederated Tribes of Siletz Indians of Oregon,41,OR,047,Marion,01155124
49902443795,3795,Siletz Reservation,Reservation,Confederated Tribes of Siletz Indians of Oregon,41,OR,041,Lincoln,01155124
49902453825,3825,Skokomish Reservation,Reservation,Skokomish Indian Tribe,53,WA,045,Mason,01525866
49902463840,3840,Skull Valley Reservation,Reservation,Skull Valley Band of Goshute Indians of Utah,49,UT,045,Tooele,01445643
49902483870,3870,Soboba Reservation,Reservation,"Soboba Band of Luiseno Indians, California",06,CA,065,Riverside,00249635
49902503925,3925,Southern Ute Reservation,Reservation,Southern Ute Indian Tribe of the Southern Ute Reservation,08,CO,007,Archuleta,00169585
49902503925,3925,Southern Ute Reservation,Reservation,Southern Ute Indian Tribe of the Southern Ute Reservation,08,CO,083,Montezuma,00169585
49902503925,3925,Southern Ute Reservation,Reservation,Southern Ute Indian Tribe of the Southern Ute Reservation,08,CO,067,La Plata,00169585
49902513930,3930,South Fork Reservation,Reservation,Te-Moak Tribe of Western Shoshone Indians (South Fork Band),32,NV,007,Elko,00861680
49902523935,3935,Spirit Lake Reservation,Reservation,"Spirit Lake Tribe, North Dakota",38,ND,071,Ramsey,01934326
49902523935,3935,Spirit Lake Reservation,Reservation,"Spirit Lake Tribe, North Dakota",38,ND,063,Nelson,01934326
49902523935,3935,Spirit Lake Reservation,Reservation,"Spirit Lake Tribe, North Dakota",38,ND,027,Eddy,01934326
49902523935,3935,Spirit Lake Reservation,Reservation,"Spirit Lake Tribe, North Dakota",38,ND,005,Benson,01934326
49902533940,3940,Spokane Reservation,Reservation,Spokane Tribe of the Spokane Reservation,53,WA,065,Stevens,01511576
49902533940,3940,Spokane Reservation,Reservation,Spokane Tribe of the Spokane Reservation,53,WA,043,Lincoln,01511576
49902533940,3940,Spokane Reservation,Reservation,Spokane Tribe of the Spokane Reservation,53,WA,063,Spokane,01511576
49902543955,3955,Squaxin Island Reservation,Reservation,Squaxin Island Tribe of the Squaxin Island Reservation,53,WA,045,Mason,01508671
49902553970,3970,Standing Rock Reservation,Reservation,Standing Rock Sioux Tribe of North & South Dakota,46,SD,031,Corson,01934335
49902553970,3970,Standing Rock Reservation,Reservation,Standing Rock Sioux Tribe of North & South Dakota,46,SD,137,Ziebach,01934335
49902553970,3970,Standing Rock Reservation,Reservation,Standing Rock Sioux Tribe of North & South Dakota,46,SD,041,Dewey,01934335
49902553970,3970,Standing Rock Reservation,Reservation,Standing Rock Sioux Tribe of North & South Dakota,38,ND,085,Sioux,01934335
49902584000,4000,Stillaguamish Reservation,Reservation,Stillaguamish Tribe of Indians of Washington,53,WA,061,Snohomish,02419481
49902614045,4045,Summit Lake Reservation,Reservation,Summit Lake Paiute Tribe of Nevada,32,NV,013,Humboldt,00858261
49902634075,4075,Swinomish Reservation,Reservation,Swinomish Indian Tribal Community,53,WA,057,Skagit,01528418
49902644090,4090,Sycuan Reservation,Reservation,Sycuan Band of the Kumeyaay Nation,06,CA,073,San Diego,00273630
49902654095,4095,Table Bluff Reservation,Reservation,"Wiyot Tribe, California",06,CA,023,Humboldt,01665550
49902694200,4200,Tohono O'odham Nation Reservation,Reservation,Tohono O'odham Nation of Arizona,04,AZ,013,Maricopa,00023763
49902694200,4200,Tohono O'odham Nation Reservation,Reservation,Tohono O'odham Nation of Arizona,04,AZ,021,Pinal,00023763
49902694200,4200,Tohono O'odham Nation Reservation,Reservation,Tohono O'odham Nation of Arizona,04,AZ,019,Pima,00023763
49902704225,4225,Tonawanda Reservation,Reservation,Tonawanda Band of Seneca,36,NY,037,Genesee,00979554
49902704225,4225,Tonawanda Reservation,Reservation,Tonawanda Band of Seneca,36,NY,029,Erie,00979554
49902704225,4225,Tonawanda Reservation,Reservation,Tonawanda Band of Seneca,36,NY,063,Niagara,00979554
49902714235,4235,Tonto Apache Reservation,Reservation,Tonto Apache Tribe of Arizona,04,AZ,007,Gila,00032748
49902724255,4255,Torres-Martinez Reservation,Reservation,"Torres Martinez Desert Cahuilla Indians, California",06,CA,025,Imperial,00255924
49902724255,4255,Torres-Martinez Reservation,Reservation,"Torres Martinez Desert Cahuilla Indians, California",06,CA,065,Riverside,00255924
49902744290,4290,Tulalip Reservation,Reservation,Tulalip Tribes of Washington,53,WA,061,Snohomish,01511575
49902754300,4300,Tule River Reservation,Reservation,Tule River Indian Tribe of the Tule River Reservation,06,CA,107,Tulare,00275158
49902764315,4315,Tunica-Biloxi Reservation,Reservation,Tunica-Biloxi Indian Tribe,22,LA,009,Avoyelles,02419503
49902784345,4345,Turtle Mountain Reservation,Reservation,Turtle Mountain Band of Chippewa Indians of North Dakota,38,ND,079,Rolette,01934334
49902784345,4345,Turtle Mountain Reservation,Reservation,Turtle Mountain Band of Chippewa Indians of North Dakota,30,MT,105,Valley,01934334
49902784345,4345,Turtle Mountain Reservation,Reservation,Turtle Mountain Band of Chippewa Indians of North Dakota,30,MT,019,Daniels,01934334
49902784345,4345,Turtle Mountain Reservation,Reservation,Turtle Mountain Band of Chippewa Indians of North Dakota,38,ND,013,Burke,01934334
49902784345,4345,Turtle Mountain Reservation,Reservation,Turtle Mountain Band of Chippewa Indians of North Dakota,30,MT,091,Sheridan,01934334
49902784345,4345,Turtle Mountain Reservation,Reservation,Turtle Mountain Band of Chippewa Indians of North Dakota,38,ND,061,Mountrail,01934334
49902784345,4345,Turtle Mountain Reservation,Reservation,Turtle Mountain Band of Chippewa Indians of North Dakota,46,SD,105,Perkins,01934334
49902784345,4345,Turtle Mountain Reservation,Reservation,Turtle Mountain Band of Chippewa Indians of North Dakota,38,ND,023,Divide,01934334
49902784345,4345,Turtle Mountain Reservation,Reservation,Turtle Mountain Band of Chippewa Indians of North Dakota,38,ND,055,McLean,01934334
49902784345,4345,Turtle Mountain Reservation,Reservation,Turtle Mountain Band of Chippewa Indians of North Dakota,38,ND,019,Cavalier,01934334
49902784345,4345,Turtle Mountain Reservation,Reservation,Turtle Mountain Band of Chippewa Indians of North Dakota,30,MT,085,Roosevelt,01934334
49902784345,4345,Turtle Mountain Reservation,Reservation,Turtle Mountain Band of Chippewa Indians of North Dakota,30,MT,015,Chouteau,01934334
49902784345,4345,Turtle Mountain Reservation,Reservation,Turtle Mountain Band of Chippewa Indians of North Dakota,30,MT,011,Carter,01934334
49902784345,4345,Turtle Mountain Reservation,Reservation,Turtle Mountain Band of Chippewa Indians of North Dakota,38,ND,105,Williams,01934334
49902784345,4345,Turtle Mountain Reservation,Reservation,Turtle Mountain Band of Chippewa Indians of North Dakota,30,MT,055,McCone,01934334
49902784345,4345,Turtle Mountain Reservation,Reservation,Turtle Mountain Band of Chippewa Indians of North Dakota,30,MT,005,Blaine,01934334
49902784345,4345,Turtle Mountain Reservation,Reservation,Turtle Mountain Band of Chippewa Indians of North Dakota,38,ND,049,McHenry,01934334
49902784345,4345,Turtle Mountain Reservation,Reservation,Turtle Mountain Band of Chippewa Indians of North Dakota,30,MT,071,Phillips,01934334
49902794360,4360,Tuscarora Nation Reservation,Reservation,Tuscarora Nation,36,NY,063,Niagara,00979564
49902804375,4375,Twenty-Nine Palms Reservation,Reservation,Twenty-Nine Palms Band of Mission Indians of California,06,CA,065,Riverside,00250737
49902804375,4375,Twenty-Nine Palms Reservation,Reservation,Twenty-Nine Palms Band of Mission Indians of California,06,CA,071,San Bernardino,00250737
49902814390,4390,Uintah and Ouray Reservation,Reservation,"Ute Indian Tribe of the Uintah & Ouray Reservation, Utah",49,UT,047,Uintah,01448012
